NAME,day,month,daily_load,CDD,HDD,CDD_month_mean,HDD_month_mean,day_of_week,year,week_of_year
PSE&G,2,5,13.209611,0.0,9.1,3.047983871,3.50483871,2,2012,18
PSE&G,1,5,13.845987,0.0,6.1,3.047983871,3.50483871,1,2012,18
PSE&G,30,4,13.386172,0.0,12.7,0.5240625,10.76255952,0,2012,18
PSE&G,29,4,14.543278,0.0,10.5,0.5240625,10.76255952,6,2012,17
PSE&G,28,4,15.714745,0.0,17.0,0.5240625,10.76255952,5,2012,17
PSE&G,27,4,13.380426,0.0,12.2,0.5240625,10.76255952,4,2012,17
PSE&G,26,4,13.884845,0.0,12.9,0.5240625,10.76255952,3,2012,17
PSE&G,25,4,13.909896,0.0,11.5,0.5240625,10.76255952,2,2012,17
PSE&G,24,4,14.596073,0.0,15.5,0.5240625,10.76255952,1,2012,17
PSE&G,23,4,14.199527,0.0,15.7,0.5240625,10.76255952,0,2012,17
PSE&G,22,4,14.014307,0.0,10.9,0.5240625,10.76255952,6,2012,16
PSE&G,21,4,14.342609,0.0,2.2,0.5240625,10.76255952,5,2012,16
PSE&G,20,4,12.673619,0.0,5.3,0.5240625,10.76255952,4,2012,16
PSE&G,19,4,12.299546,0.0,8.2,0.5240625,10.76255952,3,2012,16
PSE&G,18,4,13.156063,0.0,4.8,0.5240625,10.76255952,2,2012,16
PSE&G,17,4,16.387934,10.2,0.0,0.5240625,10.76255952,1,2012,16
PSE&G,16,4,16.45807,9.2,0.0,0.5240625,10.76255952,0,2012,16
PSE&G,15,4,13.546896,4.0,0.0,0.5240625,10.76255952,6,2012,15
PSE&G,14,4,13.352615,0.0,4.8,0.5240625,10.76255952,5,2012,15
PSE&G,13,4,13.815103,0.0,10.0,0.5240625,10.76255952,4,2012,15
PSE&G,12,4,13.948549,0.0,14.0,0.5240625,10.76255952,3,2012,15
PSE&G,11,4,14.637049,0.0,15.7,0.5240625,10.76255952,2,2012,15
PSE&G,10,4,13.409793,0.0,10.3,0.5240625,10.76255952,1,2012,15
PSE&G,9,4,13.085454,0.0,6.7,0.5240625,10.76255952,0,2012,15
PSE&G,8,4,13.798376,0.0,9.0,0.5240625,10.76255952,6,2012,14
PSE&G,7,4,14.439293,0.0,13.6,0.5240625,10.76255952,5,2012,14
PSE&G,6,4,14.549182,0.0,16.3,0.5240625,10.76255952,4,2012,14
PSE&G,5,4,13.518049,0.0,13.3,0.5240625,10.76255952,3,2012,14
PSE&G,4,4,12.965049,0.0,3.0,0.5240625,10.76255952,2,2012,14
PSE&G,3,4,13.859506,0.0,13.2,0.5240625,10.76255952,1,2012,14
PSE&G,2,4,13.660973,0.0,16.2,0.5240625,10.76255952,0,2012,14
PSE&G,1,4,14.991628,0.0,18.5,0.5240625,10.76255952,6,2012,13
PSE&G,31,3,15.158999,0.0,22.0,0.024596774,21.82540323,5,2012,13
PSE&G,30,3,13.439321,0.0,17.9,0.024596774,21.82540323,4,2012,13
PSE&G,29,3,12.433269,0.0,7.9,0.024596774,21.82540323,3,2012,13
PSE&G,28,3,14.052928,0.0,13.3,0.024596774,21.82540323,2,2012,13
PSE&G,27,3,15.512023,0.0,24.9,0.024596774,21.82540323,1,2012,13
PSE&G,26,3,14.136789,0.0,13.9,0.024596774,21.82540323,0,2012,13
PSE&G,25,3,15.408734,0.0,15.4,0.024596774,21.82540323,6,2012,12
PSE&G,24,3,13.279238,0.0,6.3,0.024596774,21.82540323,5,2012,12
PSE&G,23,3,12.718162,0.8,0.0,0.024596774,21.82540323,4,2012,12
PSE&G,22,3,12.621211,0.0,2.3,0.024596774,21.82540323,3,2012,12
PSE&G,21,3,13.198604,0.0,5.4,0.024596774,21.82540323,2,2012,12
PSE&G,20,3,13.131295,0.0,1.9,0.024596774,21.82540323,1,2012,12
PSE&G,19,3,13.172164,0.0,4.5,0.024596774,21.82540323,0,2012,12
PSE&G,18,3,13.927225,0.0,13.5,0.024596774,21.82540323,6,2012,11
PSE&G,17,3,13.558519,0.0,14.3,0.024596774,21.82540323,5,2012,11
PSE&G,16,3,14.165546,0.0,19.1,0.024596774,21.82540323,4,2012,11
PSE&G,15,3,13.308409,0.0,14.6,0.024596774,21.82540323,3,2012,11
PSE&G,14,3,12.662844,0.3,0.0,0.024596774,21.82540323,2,2012,11
PSE&G,13,3,13.127972,0.0,2.5,0.024596774,21.82540323,1,2012,11
PSE&G,12,3,13.692602,0.0,10.6,0.024596774,21.82540323,0,2012,11
PSE&G,11,3,16.115167,0.0,21.5,0.024596774,21.82540323,6,2012,10
PSE&G,10,3,16.652707,0.0,27.8,0.024596774,21.82540323,5,2012,10
PSE&G,9,3,15.171367,0.0,13.5,0.024596774,21.82540323,4,2012,10
PSE&G,8,3,13.20305,0.0,5.4,0.024596774,21.82540323,3,2012,10
PSE&G,7,3,14.935106,0.0,19.8,0.024596774,21.82540323,2,2012,10
PSE&G,6,3,16.580438,0.0,31.2,0.024596774,21.82540323,1,2012,10
PSE&G,5,3,16.125219,0.0,26.9,0.024596774,21.82540323,0,2012,10
PSE&G,4,3,16.53014,0.0,21.0,0.024596774,21.82540323,6,2012,9
PSE&G,3,3,16.097153,0.0,17.5,0.024596774,21.82540323,5,2012,9
PSE&G,2,3,16.278741,0.0,27.1,0.024596774,21.82540323,4,2012,9
PSE&G,1,3,15.379304,0.0,24.1,0.024596774,21.82540323,3,2012,9
PSE&G,29,2,16.650912,0.0,23.8,0.0,30.52831858,2,2012,9
PSE&G,28,2,15.229842,0.0,18.2,0.0,30.52831858,1,2012,9
PSE&G,27,2,15.417716,0.0,21.8,0.0,30.52831858,0,2012,9
PSE&G,26,2,18.252164,0.0,27.9,0.0,30.52831858,6,2012,8
PSE&G,25,2,17.614644,0.0,23.1,0.0,30.52831858,5,2012,8
PSE&G,24,2,15.243842,0.0,21.6,0.0,30.52831858,4,2012,8
PSE&G,23,2,14.061529,0.0,13.6,0.0,30.52831858,3,2012,8
PSE&G,22,2,14.376987,0.0,17.3,0.0,30.52831858,2,2012,8
PSE&G,21,2,15.153264,0.0,27.5,0.0,30.52831858,1,2012,8
PSE&G,20,2,16.064978,0.0,27.0,0.0,30.52831858,0,2012,8
PSE&G,19,2,16.058143,0.0,25.5,0.0,30.52831858,6,2012,7
PSE&G,18,2,16.237172,0.0,23.4,0.0,30.52831858,5,2012,7
PSE&G,17,2,16.052019,0.0,19.7,0.0,30.52831858,4,2012,7
PSE&G,16,2,16.062921,0.0,25.9,0.0,30.52831858,3,2012,7
PSE&G,15,2,16.374764,0.0,22.7,0.0,30.52831858,2,2012,7
PSE&G,14,2,16.265958,0.0,25.7,0.0,30.52831858,1,2012,7
PSE&G,13,2,17.304154,0.0,32.3,0.0,30.52831858,0,2012,7
PSE&G,12,2,18.806669,0.0,36.0,0.0,30.52831858,6,2012,6
PSE&G,11,2,17.461306,0.0,28.6,0.0,30.52831858,5,2012,6
PSE&G,10,2,16.539368,0.0,27.2,0.0,30.52831858,4,2012,6
PSE&G,9,2,16.108929,0.0,29.1,0.0,30.52831858,3,2012,6
PSE&G,8,2,16.742474,0.0,28.9,0.0,30.52831858,2,2012,6
PSE&G,7,2,15.234388,0.0,22.5,0.0,30.52831858,1,2012,6
PSE&G,6,2,15.122077,0.0,26.7,0.0,30.52831858,0,2012,6
PSE&G,5,2,17.316488,0.0,28.5,0.0,30.52831858,6,2012,5
PSE&G,4,2,17.161115,0.0,24.2,0.0,30.52831858,5,2012,5
PSE&G,3,2,16.264735,0.0,27.2,0.0,30.52831858,4,2012,5
PSE&G,2,2,15.271958,0.0,19.1,0.0,30.52831858,3,2012,5
PSE&G,1,2,14.798227,0.0,10.9,0.0,30.52831858,2,2012,5
PSE&G,31,1,15.328726,0.0,21.7,0.0,32.28104839,1,2012,5
PSE&G,30,1,16.764595,0.0,27.4,0.0,32.28104839,0,2012,5
PSE&G,29,1,17.60916,0.0,24.8,0.0,32.28104839,6,2012,4
PSE&G,28,1,16.606671,0.0,21.3,0.0,32.28104839,5,2012,4
PSE&G,27,1,15.668246,0.0,18.2,0.0,32.28104839,4,2012,4
PSE&G,26,1,16.493772,0.0,27.8,0.0,32.28104839,3,2012,4
PSE&G,25,1,15.768448,0.0,22.1,0.0,32.28104839,2,2012,4
PSE&G,24,1,14.682177,0.0,15.4,0.0,32.28104839,1,2012,4
PSE&G,23,1,16.379064,0.0,28.4,0.0,32.28104839,0,2012,4
PSE&G,22,1,19.242032,0.0,41.8,0.0,32.28104839,6,2012,3
PSE&G,21,1,19.505421,0.0,39.1,0.0,32.28104839,5,2012,3
PSE&G,20,1,16.599643,0.0,33.1,0.0,32.28104839,4,2012,3
PSE&G,19,1,16.528666,0.0,39.0,0.0,32.28104839,3,2012,3
PSE&G,18,1,16.079492,0.0,22.0,0.0,32.28104839,2,2012,3
PSE&G,17,1,16.319834,0.0,26.1,0.0,32.28104839,1,2012,3
PSE&G,16,1,18.140792,0.0,42.7,0.0,32.28104839,0,2012,3
PSE&G,15,1,19.132358,0.0,41.0,0.0,32.28104839,6,2012,2
PSE&G,14,1,17.795543,0.0,34.9,0.0,32.28104839,5,2012,2
PSE&G,13,1,16.743542,0.0,24.7,0.0,32.28104839,4,2012,2
PSE&G,12,1,15.355199,0.0,20.4,0.0,32.28104839,3,2012,2
PSE&G,11,1,15.723175,0.0,24.7,0.0,32.28104839,2,2012,2
PSE&G,10,1,15.911002,0.0,26.1,0.0,32.28104839,1,2012,2
PSE&G,9,1,15.786439,0.0,29.8,0.0,32.28104839,0,2012,2
PSE&G,8,1,16.549398,0.0,20.7,0.0,32.28104839,6,2012,1
PSE&G,7,1,15.672359,0.0,16.2,0.0,32.28104839,5,2012,1
PSE&G,6,1,16.674451,0.0,25.7,0.0,32.28104839,4,2012,1
PSE&G,5,1,17.40761,0.0,33.6,0.0,32.28104839,3,2012,1
PSE&G,4,1,19.009264,0.0,46.2,0.0,32.28104839,2,2012,1
PSE&G,3,1,17.603598,0.0,35.9,0.0,32.28104839,1,2012,1
PSE&G,2,1,17.623553,0.0,22.4,0.0,32.28104839,0,2012,1
PSE&G,1,1,16.624214,0.0,19.2,0.0,32.28104839,6,2012,52
PSE&G,31,12,18.01959,,,,,5,2011,52
PSE&G,30,12,17.359017,0.0,29.1,0.0,24.74935908,4,2011,52
PSE&G,29,12,18.288014,0.0,34.3,0.0,24.74935908,3,2011,52
PSE&G,28,12,18.110609,0.0,19.4,0.0,24.74935908,2,2011,52
PSE&G,27,12,18.572712,0.0,24.2,0.0,24.74935908,1,2011,52
PSE&G,26,12,17.990568,0.0,22.6,0.0,24.74935908,0,2011,52
PSE&G,25,12,18.977852,0.0,29.3,0.0,24.74935908,6,2011,51
PSE&G,24,12,19.435259,0.0,29.9,0.0,24.74935908,5,2011,51
PSE&G,23,12,17.390498,0.0,16.8,0.0,24.74935908,4,2011,51
PSE&G,22,12,15.754832,0.0,9.6,0.0,24.74935908,3,2011,51
PSE&G,21,12,16.73561,0.0,17.3,0.0,24.74935908,2,2011,51
PSE&G,20,12,16.411493,0.0,19.4,0.0,24.74935908,1,2011,51
PSE&G,19,12,17.859076,0.0,31.1,0.0,24.74935908,0,2011,51
PSE&G,18,12,20.107135,0.0,35.2,0.0,24.74935908,6,2011,50
PSE&G,17,12,18.778202,0.0,25.0,0.0,24.74935908,5,2011,50
PSE&G,16,12,16.723964,0.0,13.7,0.0,24.74935908,4,2011,50
PSE&G,15,12,15.565924,0.0,14.7,0.0,24.74935908,3,2011,50
PSE&G,14,12,16.729728,0.0,22.1,0.0,24.74935908,2,2011,50
PSE&G,13,12,16.842682,0.0,27.3,0.0,24.74935908,1,2011,50
PSE&G,12,12,18.054035,0.0,30.3,0.0,24.74935908,0,2011,50
PSE&G,11,12,19.321077,0.0,31.4,0.0,24.74935908,6,2011,49
PSE&G,10,12,17.262184,0.0,22.4,0.0,24.74935908,5,2011,49
PSE&G,9,12,16.851029,0.0,24.4,0.0,24.74935908,4,2011,49
PSE&G,8,12,16.544715,0.0,22.7,0.0,24.74935908,3,2011,49
PSE&G,7,12,15.983257,0.0,8.2,0.0,24.74935908,2,2011,49
PSE&G,6,12,15.383617,0.0,7.7,0.0,24.74935908,1,2011,49
PSE&G,5,12,15.334686,0.0,15.8,0.0,24.74935908,0,2011,49
PSE&G,4,12,17.212578,,,,,6,2011,48
PSE&G,3,12,16.820892,0.0,23.3,0.0,24.74935908,5,2011,48
PSE&G,2,12,15.98306,0.0,20.0,0.0,24.74935908,4,2011,48
PSE&G,1,12,16.559885,0.0,20.7,0.0,24.74935908,3,2011,48
PSE&G,30,11,15.204564,0.0,14.9,0.032380952,17.62517241,2,2011,48
PSE&G,29,11,14.706675,0.0,5.0,0.032380952,17.62517241,1,2011,48
PSE&G,28,11,15.375545,0.0,4.5,0.032380952,17.62517241,0,2011,48
PSE&G,27,11,16.550161,0.0,12.8,0.032380952,17.62517241,6,2011,47
PSE&G,26,11,16.928025,0.0,12.5,0.032380952,17.62517241,5,2011,47
PSE&G,25,11,16.463521,0.0,15.3,0.032380952,17.62517241,4,2011,47
PSE&G,24,11,17.643917,0.0,20.6,0.032380952,17.62517241,3,2011,47
PSE&G,23,11,16.838829,0.0,16.4,0.032380952,17.62517241,2,2011,47
PSE&G,22,11,15.672548,0.0,18.3,0.032380952,17.62517241,1,2011,47
PSE&G,21,11,14.672264,0.0,10.6,0.032380952,17.62517241,0,2011,47
PSE&G,20,11,15.60353,0.0,12.0,0.032380952,17.62517241,6,2011,46
PSE&G,19,11,16.907389,0.0,23.2,0.032380952,17.62517241,5,2011,46
PSE&G,18,11,16.062128,0.0,24.0,0.032380952,17.62517241,4,2011,46
PSE&G,17,11,15.495355,0.0,15.5,0.032380952,17.62517241,3,2011,46
PSE&G,16,11,14.511149,0.0,7.8,0.032380952,17.62517241,2,2011,46
PSE&G,15,11,13.806989,0.0,2.0,0.032380952,17.62517241,1,2011,46
PSE&G,14,11,14.099767,0.0,6.0,0.032380952,17.62517241,0,2011,46
PSE&G,13,11,15.859454,0.0,13.7,0.032380952,17.62517241,6,2011,45
PSE&G,12,11,15.68084,0.0,19.5,0.032380952,17.62517241,5,2011,45
PSE&G,11,11,15.519671,0.0,17.2,0.032380952,17.62517241,4,2011,45
PSE&G,10,11,13.900612,0.0,5.6,0.032380952,17.62517241,3,2011,45
PSE&G,9,11,14.375224,0.0,8.7,0.032380952,17.62517241,2,2011,45
PSE&G,8,11,13.968794,0.0,8.0,0.032380952,17.62517241,1,2011,45
PSE&G,7,11,15.051237,0.0,15.5,0.032380952,17.62517241,0,2011,45
PSE&G,6,11,16.380712,0.0,20.8,0.032380952,17.62517241,6,2011,44
PSE&G,5,11,15.940173,0.0,22.0,0.032380952,17.62517241,5,2011,44
PSE&G,4,11,15.216148,0.0,14.5,0.032380952,17.62517241,4,2011,44
PSE&G,3,11,14.20198,0.0,14.3,0.032380952,17.62517241,3,2011,44
PSE&G,2,11,15.385969,0.0,17.6,0.032380952,17.62517241,2,2011,44
PSE&G,1,11,14.841426,0.0,15.5,0.032380952,17.62517241,1,2011,44
PSE&G,31,10,16.413927,0.0,21.8,0.71962498,6.990465597,0,2011,44
PSE&G,30,10,17.355949,0.0,25.6,0.71962498,6.990465597,6,2011,43
PSE&G,29,10,17.976834,0.0,23.6,0.71962498,6.990465597,5,2011,43
PSE&G,28,10,15.651385,0.0,21.4,0.71962498,6.990465597,4,2011,43
PSE&G,27,10,15.363984,0.0,10.5,0.71962498,6.990465597,3,2011,43
PSE&G,26,10,14.344148,0.0,9.1,0.71962498,6.990465597,2,2011,43
PSE&G,25,10,14.119566,0.0,6.9,0.71962498,6.990465597,1,2011,43
PSE&G,24,10,14.512977,0.0,10.0,0.71962498,6.990465597,0,2011,43
PSE&G,23,10,15.454464,0.0,9.9,0.71962498,6.990465597,6,2011,42
PSE&G,22,10,14.944278,0.0,11.5,0.71962498,6.990465597,5,2011,42
PSE&G,21,10,14.587436,0.0,9.8,0.71962498,6.990465597,4,2011,42
PSE&G,20,10,13.872639,0.0,0.0,0.71962498,6.990465597,3,2011,42
PSE&G,19,10,14.392103,0.0,2.6,0.71962498,6.990465597,2,2011,42
PSE&G,18,10,13.834488,0.0,4.5,0.71962498,6.990465597,1,2011,42
PSE&G,17,10,13.554981,0.0,1.7,0.71962498,6.990465597,0,2011,42
PSE&G,16,10,14.209439,0.0,4.1,0.71962498,6.990465597,6,2011,41
PSE&G,15,10,14.20857,0.0,4.0,0.71962498,6.990465597,5,2011,41
PSE&G,14,10,13.986359,3.4,0.0,0.71962498,6.990465597,4,2011,41
PSE&G,13,10,13.787043,0.0,2.9,0.71962498,6.990465597,3,2011,41
PSE&G,12,10,13.871077,0.0,1.2,0.71962498,6.990465597,2,2011,41
PSE&G,11,10,14.613082,4.9,0.0,0.71962498,6.990465597,1,2011,41
PSE&G,10,10,15.568755,8.1,0.0,0.71962498,6.990465597,0,2011,41
PSE&G,9,10,14.723486,5.6,0.0,0.71962498,6.990465597,6,2011,40
PSE&G,8,10,14.295145,0.0,1.9,0.71962498,6.990465597,5,2011,40
PSE&G,7,10,13.778875,0.0,6.6,0.71962498,6.990465597,4,2011,40
PSE&G,6,10,13.708101,0.0,5.7,0.71962498,6.990465597,3,2011,40
PSE&G,5,10,14.100219,0.0,0.0,0.71962498,6.990465597,2,2011,40
PSE&G,4,10,14.498098,0.0,7.4,0.71962498,6.990465597,1,2011,40
PSE&G,3,10,14.329143,0.0,11.4,0.71962498,6.990465597,0,2011,40
PSE&G,2,10,14.492561,0.0,9.3,0.71962498,6.990465597,6,2011,39
PSE&G,1,10,14.903066,0.0,1.7,0.71962498,6.990465597,5,2011,39
PSE&G,30,9,14.627111,2.6,0.0,6.169428571,0.649047619,4,2011,39
PSE&G,29,9,18.421,7.1,0.0,6.169428571,0.649047619,3,2011,39
PSE&G,28,9,18.34543,7.1,0.0,6.169428571,0.649047619,2,2011,39
PSE&G,27,9,20.553714,8.8,0.0,6.169428571,0.649047619,1,2011,39
PSE&G,26,9,20.164369,10.8,0.0,6.169428571,0.649047619,0,2011,39
PSE&G,25,9,20.441398,10.1,0.0,6.169428571,0.649047619,6,2011,38
PSE&G,24,9,18.002029,8.5,0.0,6.169428571,0.649047619,5,2011,38
PSE&G,23,9,18.441289,7.8,0.0,6.169428571,0.649047619,4,2011,38
PSE&G,22,9,17.184743,7.8,0.0,6.169428571,0.649047619,3,2011,38
PSE&G,21,9,14.043208,3.5,0.0,6.169428571,0.649047619,2,2011,38
PSE&G,20,9,13.496367,0.0,0.8,6.169428571,0.649047619,1,2011,38
PSE&G,19,9,12.817346,0.0,3.1,6.169428571,0.649047619,0,2011,38
PSE&G,18,9,14.11021,0.0,5.1,6.169428571,0.649047619,6,2011,37
PSE&G,17,9,13.485277,0.0,5.2,6.169428571,0.649047619,5,2011,37
PSE&G,16,9,13.403284,0.0,6.4,6.169428571,0.649047619,4,2011,37
PSE&G,15,9,18.167541,8.1,0.0,6.169428571,0.649047619,3,2011,37
PSE&G,14,9,23.609869,13.1,0.0,6.169428571,0.649047619,2,2011,37
PSE&G,13,9,20.850208,10.7,0.0,6.169428571,0.649047619,1,2011,37
PSE&G,12,9,19.715689,8.1,0.0,6.169428571,0.649047619,0,2011,37
PSE&G,11,9,19.571153,5.3,0.0,6.169428571,0.649047619,6,2011,36
PSE&G,10,9,22.710267,11.5,0.0,6.169428571,0.649047619,5,2011,36
PSE&G,9,9,21.562101,10.9,0.0,6.169428571,0.649047619,4,2011,36
PSE&G,8,9,17.6129,6.1,0.0,6.169428571,0.649047619,3,2011,36
PSE&G,7,9,16.204434,0.6,0.0,6.169428571,0.649047619,2,2011,36
PSE&G,6,9,16.911453,2.2,0.0,6.169428571,0.649047619,1,2011,36
PSE&G,5,9,25.672032,13.4,0.0,6.169428571,0.649047619,0,2011,36
PSE&G,4,9,23.943775,14.0,0.0,6.169428571,0.649047619,6,2011,35
PSE&G,3,9,20.093942,9.0,0.0,6.169428571,0.649047619,5,2011,35
PSE&G,2,9,17.135227,7.6,0.0,6.169428571,0.649047619,4,2011,35
PSE&G,1,9,19.428956,10.1,0.0,6.169428571,0.649047619,3,2011,35
PSE&G,31,8,19.058469,9.4,0.0,12.08479263,0.0,2,2011,35
PSE&G,30,8,17.859096,7.7,0.0,12.08479263,0.0,1,2011,35
PSE&G,29,8,16.56943,3.9,0.0,12.08479263,0.0,0,2011,35
PSE&G,28,8,21.617121,9.5,0.0,12.08479263,0.0,6,2011,34
PSE&G,27,8,25.620281,12.5,0.0,12.08479263,0.0,5,2011,34
PSE&G,26,8,24.552877,12.4,0.0,12.08479263,0.0,4,2011,34
PSE&G,25,8,20.158923,11.1,0.0,12.08479263,0.0,3,2011,34
PSE&G,24,8,17.780427,8.6,0.0,12.08479263,0.0,2,2011,34
PSE&G,23,8,17.043795,7.7,0.0,12.08479263,0.0,1,2011,34
PSE&G,22,8,19.95126,9.2,0.0,12.08479263,0.0,0,2011,34
PSE&G,21,8,25.743053,13.3,0.0,12.08479263,0.0,6,2011,33
PSE&G,20,8,24.344377,9.8,0.0,12.08479263,0.0,5,2011,33
PSE&G,19,8,23.617853,11.9,0.0,12.08479263,0.0,4,2011,33
PSE&G,18,8,23.322973,11.8,0.0,12.08479263,0.0,3,2011,33
PSE&G,17,8,24.450005,13.2,0.0,12.08479263,0.0,2,2011,33
PSE&G,16,8,20.399272,6.8,0.0,12.08479263,0.0,1,2011,33
PSE&G,15,8,20.373331,9.1,0.0,12.08479263,0.0,0,2011,33
PSE&G,14,8,21.12387,7.6,0.0,12.08479263,0.0,6,2011,32
PSE&G,13,8,22.924275,13.0,0.0,12.08479263,0.0,5,2011,32
PSE&G,12,8,21.015124,11.9,0.0,12.08479263,0.0,4,2011,32
PSE&G,11,8,22.703415,13.7,0.0,12.08479263,0.0,3,2011,32
PSE&G,10,8,26.439906,14.4,0.0,12.08479263,0.0,2,2011,32
PSE&G,9,8,26.631987,13.7,0.0,12.08479263,0.0,1,2011,32
PSE&G,8,8,33.526765,19.0,0.0,12.08479263,0.0,0,2011,32
PSE&G,7,8,33.195526,17.0,0.0,12.08479263,0.0,6,2011,31
PSE&G,6,8,26.931895,13.3,0.0,12.08479263,0.0,5,2011,31
PSE&G,5,8,25.993824,13.0,0.0,12.08479263,0.0,4,2011,31
PSE&G,4,8,23.321994,10.4,0.0,12.08479263,0.0,3,2011,31
PSE&G,3,8,26.324182,15.3,0.0,12.08479263,0.0,2,2011,31
PSE&G,2,8,30.522096,18.6,0.0,12.08479263,0.0,1,2011,31
PSE&G,1,8,32.685208,18.8,0.0,12.08479263,0.0,0,2011,31
PSE&G,31,7,32.13372,18.0,0.0,15.22626728,0.0,6,2011,30
PSE&G,30,7,31.610424,19.3,0.0,15.22626728,0.0,5,2011,30
PSE&G,29,7,30.517094,15.1,0.0,15.22626728,0.0,4,2011,30
PSE&G,28,7,26.788578,15.5,0.0,15.22626728,0.0,3,2011,30
PSE&G,27,7,27.039628,14.1,0.0,15.22626728,0.0,2,2011,30
PSE&G,26,7,29.506345,15.0,0.0,15.22626728,0.0,1,2011,30
PSE&G,25,7,27.801152,13.6,0.0,15.22626728,0.0,0,2011,30
PSE&G,24,7,40.044463,24.0,0.0,15.22626728,0.0,6,2011,29
PSE&G,23,7,46.463079,29.8,0.0,15.22626728,0.0,5,2011,29
PSE&G,22,7,48.131415,30.6,0.0,15.22626728,0.0,4,2011,29
PSE&G,21,7,42.007341,21.5,0.0,15.22626728,0.0,3,2011,29
PSE&G,20,7,35.702479,17.8,0.0,15.22626728,0.0,2,2011,29
PSE&G,19,7,38.227097,20.9,0.0,15.22626728,0.0,1,2011,29
PSE&G,18,7,36.166421,21.2,0.0,15.22626728,0.0,0,2011,29
PSE&G,17,7,31.635011,18.3,0.0,15.22626728,0.0,6,2011,28
PSE&G,16,7,27.766519,16.5,0.0,15.22626728,0.0,5,2011,28
PSE&G,15,7,23.835302,11.7,0.0,15.22626728,0.0,4,2011,28
PSE&G,14,7,22.535262,10.8,0.0,15.22626728,0.0,3,2011,28
PSE&G,13,7,30.614135,19.9,0.0,15.22626728,0.0,2,2011,28
PSE&G,12,7,38.795564,22.5,0.0,15.22626728,0.0,1,2011,28
PSE&G,11,7,34.756643,18.4,0.0,15.22626728,0.0,0,2011,28
PSE&G,10,7,28.540678,14.2,0.0,15.22626728,0.0,6,2011,27
PSE&G,9,7,27.106501,14.0,0.0,15.22626728,0.0,5,2011,27
PSE&G,8,7,27.155589,14.4,0.0,15.22626728,0.0,4,2011,27
PSE&G,7,7,31.834459,18.4,0.0,15.22626728,0.0,3,2011,27
PSE&G,6,7,30.594339,18.1,0.0,15.22626728,0.0,2,2011,27
PSE&G,5,7,27.457311,17.5,0.0,15.22626728,0.0,1,2011,27
PSE&G,4,7,25.326137,14.2,0.0,15.22626728,0.0,0,2011,27
PSE&G,3,7,22.752213,9.7,0.0,15.22626728,0.0,6,2011,26
PSE&G,2,7,23.663078,14.0,0.0,15.22626728,0.0,5,2011,26
PSE&G,1,7,20.776615,12.3,0.0,15.22626728,0.0,4,2011,26
PSE&G,30,6,21.491534,11.6,0.0,7.970208333,0.244166667,3,2011,26
PSE&G,29,6,24.92351,15.0,0.0,7.970208333,0.244166667,2,2011,26
PSE&G,28,6,24.143462,14.1,0.0,7.970208333,0.244166667,1,2011,26
PSE&G,27,6,21.11552,11.4,0.0,7.970208333,0.244166667,0,2011,26
PSE&G,26,6,21.298615,11.1,0.0,7.970208333,0.244166667,6,2011,25
PSE&G,25,6,21.604302,8.9,0.0,7.970208333,0.244166667,5,2011,25
PSE&G,24,6,20.12688,5.4,0.0,7.970208333,0.244166667,4,2011,25
PSE&G,23,6,23.275887,9.8,0.0,7.970208333,0.244166667,3,2011,25
PSE&G,22,6,26.251614,11.8,0.0,7.970208333,0.244166667,2,2011,25
PSE&G,21,6,23.272222,11.6,0.0,7.970208333,0.244166667,1,2011,25
PSE&G,20,6,20.804266,9.8,0.0,7.970208333,0.244166667,0,2011,25
PSE&G,19,6,22.502305,12.7,0.0,7.970208333,0.244166667,6,2011,24
PSE&G,18,6,21.336446,10.7,0.0,7.970208333,0.244166667,5,2011,24
PSE&G,17,6,18.954156,7.3,0.0,7.970208333,0.244166667,4,2011,24
PSE&G,16,6,17.998176,10.6,0.0,7.970208333,0.244166667,3,2011,24
PSE&G,15,6,16.152522,4.4,0.0,7.970208333,0.244166667,2,2011,24
PSE&G,14,6,15.04501,0.6,0.0,7.970208333,0.244166667,1,2011,24
PSE&G,13,6,16.221025,3.6,0.0,7.970208333,0.244166667,0,2011,24
PSE&G,12,6,17.57551,0.6,0.0,7.970208333,0.244166667,6,2011,23
PSE&G,11,6,18.905909,5.0,0.0,7.970208333,0.244166667,5,2011,23
PSE&G,10,6,27.779974,13.6,0.0,7.970208333,0.244166667,4,2011,23
PSE&G,9,6,36.326457,25.2,0.0,7.970208333,0.244166667,3,2011,23
PSE&G,8,6,32.374332,20.2,0.0,7.970208333,0.244166667,2,2011,23
PSE&G,7,6,24.772559,13.5,0.0,7.970208333,0.244166667,1,2011,23
PSE&G,6,6,17.393807,6.3,0.0,7.970208333,0.244166667,0,2011,23
PSE&G,5,6,14.650946,0.0,0.1,7.970208333,0.244166667,6,2011,22
PSE&G,4,6,13.869697,2.9,0.0,7.970208333,0.244166667,5,2011,22
PSE&G,3,6,14.385556,3.5,0.0,7.970208333,0.244166667,4,2011,22
PSE&G,2,6,21.607556,14.2,0.0,7.970208333,0.244166667,3,2011,22
PSE&G,1,6,30.358412,14.2,0.0,7.970208333,0.244166667,2,2011,22
PSE&G,31,5,28.399957,15.9,0.0,3.047983871,3.50483871,1,2011,22
PSE&G,30,5,26.598332,15.7,0.0,3.047983871,3.50483871,0,2011,22
PSE&G,29,5,22.254109,11.6,0.0,3.047983871,3.50483871,6,2011,21
